file_id,filename,chapbook_id,place_printed,place_printed_nation,place_published,place_sold,publisher,printer,bookseller,date,volume,item,imprint,nls_digital_chapbook_page_id,assigned_date,assigned_printer,assigned_publisher,assigned_place_printed,assigned_place_published,assigned_place_sold
1187,104186391/image/108938876.3.jpg,104186391,Paisley,Scotland,,,,"Falconer, William (Printer)","Smith, Robert, active 1795-1824",1804,L.C.2861.A,L.C.2861.A(15),"Printed for R. Smith, bookseller, by W. Falconer",108938874,,,,,,
1188,104186391/image/108939032.3.jpg,104186391,Paisley,Scotland,,,,"Falconer, William (Printer)","Smith, Robert, active 1795-1824",1804,L.C.2861.A,L.C.2861.A(15),"Printed for R. Smith, bookseller, by W. Falconer",108939030,,,,,,
1189,104186391/image/108938900.3.jpg,104186391,Paisley,Scotland,,,,"Falconer, William (Printer)","Smith, Robert, active 1795-1824",1804,L.C.2861.A,L.C.2861.A(15),"Printed for R. Smith, bookseller, by W. Falconer",108938898,,,,,,
1190,104186391/image/108939092.3.jpg,104186391,Paisley,Scotland,,,,"Falconer, William (Printer)","Smith, Robert, active 1795-1824",1804,L.C.2861.A,L.C.2861.A(15),"Printed for R. Smith, bookseller, by W. Falconer",108939090,,,,,,
1191,104186391/image/108938840.3.jpg,104186391,Paisley,Scotland,,,,"Falconer, William (Printer)","Smith, Robert, active 1795-1824",1804,L.C.2861.A,L.C.2861.A(15),"Printed for R. Smith, bookseller, by W. Falconer",108938838,,,,,,
1192,104186391/image/108939008.3.jpg,104186391,Paisley,Scotland,,,,"Falconer, William (Printer)","Smith, Robert, active 1795-1824",1804,L.C.2861.A,L.C.2861.A(15),"Printed for R. Smith, bookseller, by W. Falconer",108939006,,,,,,
1193,104186391/image/108938936.3.jpg,104186391,Paisley,Scotland,,,,"Falconer, William (Printer)","Smith, Robert, active 1795-1824",1804,L.C.2861.A,L.C.2861.A(15),"Printed for R. Smith, bookseller, by W. Falconer",108938934,,,,,,
1194,104186391/image/108938972.3.jpg,104186391,Paisley,Scotland,,,,"Falconer, William (Printer)","Smith, Robert, active 1795-1824",1804,L.C.2861.A,L.C.2861.A(15),"Printed for R. Smith, bookseller, by W. Falconer",108938970,,,,,,
1195,104186391/image/108939068.3.jpg,104186391,Paisley,Scotland,,,,"Falconer, William (Printer)","Smith, Robert, active 1795-1824",1804,L.C.2861.A,L.C.2861.A(15),"Printed for R. Smith, bookseller, by W. Falconer",108939066,,,,,,
1196,104185893/image/108707312.3.jpg,104185893,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2851,L.C.2851(14),Printed for the booksellers,108707310,,,,,,
1197,104185760/image/108645717.3.jpg,104185760,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2849,L.C.2849(1),Printed for the booksellers,108645715,,,,,,
1198,104186574/image/108919064.3.jpg,104186574,Paisley,Scotland,,,,"Caldwell, G.",,1826,L.C.2883,L.C.2883(16),Printed by G. Caldwell,108919062,,,,,,
1199,104185008/image/108509853.3.jpg,104185008,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1813,L.C.2826,L.C.2826(5),"T. Johnston, Printer",108509851,,,,,,
1200,104186700/image/108895520.3.jpg,104186700,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2871,L.C.2871(3),Printed and sold by M. Randall,108895518,,,,,,
1201,104186700/image/108895328.3.jpg,104186700,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2871,L.C.2871(3),Printed and sold by M. Randall,108895326,,,,,,
1202,104186700/image/108895424.3.jpg,104186700,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2871,L.C.2871(3),Printed and sold by M. Randall,108895422,,,,,,
1203,104186700/image/108895508.3.jpg,104186700,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2871,L.C.2871(3),Printed and sold by M. Randall,108895506,,,,,,
1204,104186700/image/108895340.3.jpg,104186700,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2871,L.C.2871(3),Printed and sold by M. Randall,108895338,,,,,,
1205,104186700/image/108895364.3.jpg,104186700,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2871,L.C.2871(3),Printed and sold by M. Randall,108895362,,,,,,
1206,104186010/image/108692816.3.jpg,104186010,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.D,L.C.2852.D(8),Printed for the booksellers,108692814,,,,,,
1207,104186831/image/108886664.3.jpg,104186831,Stirling,Scotland,,,,"Macnie, William",,[1820-1830?],L.C.2875,L.C.2875(2),"Printed by W. Macnie, where is always kept on sale, a choice and extensive assortment of histories, songs, children's story books, school books &c. &c.",108886662,,,,,,
1208,104187148/image/108531021.3.jpg,104187148,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2893,L.C.2893(19),Printed for the booksellers,108531019,,,,,,
1209,104184892/image/108519621.3.jpg,104184892,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1815,L.C.2823,L.C.2823(27),Printed by T. Johnston,108519619,,,,,,
1210,104185880/image/108630765.3.jpg,104185880,Glasgow,Scotland,,,,,,[ca. 1850],L.C.2850.D,L.C.2850.D(22),Printed for the booksellers,108630763,,,,,,
1211,104185041/image/108805544.3.jpg,104185041,Falkirk,Scotland,,,,,,[1850-1860?],L.C.2828,L.C.2828(1),Printed for the booksellers,108805542,,,,,,
1212,104186701/image/108895016.3.jpg,104186701,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2871,L.C.2871(4),Printed and sold by M. Randall,108895014,,,,,,
1213,104184284/image/117721210.3.jpg,104184284,Dunfermline,Scotland,,,,"Miller, John, 1780-1852",,1828,L.C.2797,L.C.2797(6),Printed and sold by John Miller,117721208,,,,,,
1214,104186417/image/108584613.3.jpg,104186417,Peterhead,Scotland,,,,"Buchan, Peter, 1790-1854",,1817,L.C.2862,L.C.2862(1),Printed by and sold wholesale by P. Buchan,108584611,,,,,,
1215,104186043/image/108684464.3.jpg,104186043,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(12),Printed for the booksellers,108684462,,,,,,
1216,104186043/image/108684548.3.jpg,104186043,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(12),Printed for the booksellers,108684546,,,,,,
1217,104186043/image/108684560.3.jpg,104186043,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(12),Printed for the booksellers,108684558,,,,,,
1218,104186043/image/108684572.3.jpg,104186043,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(12),Printed for the booksellers,108684570,,,,,,
1219,104186043/image/108684488.3.jpg,104186043,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(12),Printed for the booksellers,108684486,,,,,,
1220,104186043/image/108684500.3.jpg,104186043,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(12),Printed for the booksellers,108684498,,,,,,
1221,104186043/image/108684536.3.jpg,104186043,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(12),Printed for the booksellers,108684534,,,,,,
1222,104186043/image/108684524.3.jpg,104186043,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(12),Printed for the booksellers,108684522,,,,,,
1223,104186043/image/108684584.3.jpg,104186043,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(12),Printed for the booksellers,108684582,,,,,,
1224,104186043/image/108684512.3.jpg,104186043,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(12),Printed for the booksellers,108684510,,,,,,
1225,104184239/image/108856760.3.jpg,104184239,Glasgow,Scotland,,,,J. & M. Robertson,,1803,L.C.2837,L.C.2837(27),"Printed by J. and M. Robertson, Saltmarket",108856758,,,,,,
1226,104184700/image/108853112.3.jpg,104184700,Edinburgh,Scotland,,,,,,1824,L.C.2816,L.C.2816(28),Printed for the booksellers,108853110,,,,,,
1227,104185884/image/108629757.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629755,,,,,,
1228,104185884/image/108629697.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629695,,,,,,
1229,104185884/image/108629805.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629803,,,,,,
1230,104185884/image/108629673.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629671,,,,,,
1231,104185884/image/108629649.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629647,,,,,,
1232,104185884/image/108629841.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629839,,,,,,
1233,104185884/image/108629829.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629827,,,,,,
1234,104185884/image/108629877.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629875,,,,,,
1235,104185884/image/108629865.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629863,,,,,,
1236,104185884/image/108629613.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629611,,,,,,
1237,104185884/image/108629709.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629707,,,,,,
1238,104185884/image/108629733.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629731,,,,,,
1239,104185884/image/108629745.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629743,,,,,,
1240,104185884/image/108629661.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629659,,,,,,
1241,104185884/image/108629769.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629767,,,,,,
1242,104185884/image/108629793.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629791,,,,,,
1243,104185884/image/108629685.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629683,,,,,,
1244,104185884/image/108629781.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629779,,,,,,
1245,104185884/image/108629721.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629719,,,,,,
1246,104185884/image/108629853.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629851,,,,,,
1247,104185884/image/108629817.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629815,,,,,,
1248,104185884/image/108629637.3.jpg,104185884,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2850.D,L.C.2850.D(6),"Published by Orr and Sons, Brunswick St",108629635,,,,,,
1249,104185903/image/108706352.3.jpg,104185903,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2851,L.C.2851(23),Printed for the booksellers,108706350,,,,,,
1250,104187108/image/108537165.3.jpg,104187108,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2892,L.C.2892(41),Printed for the booksellers,108537163,,,,,,
1251,104186156/image/108956912.3.jpg,104186156,Kilmarnock,Scotland,,,,"Crawford, Hugh, active 1805-1851",,1821,L.C.2853.A,L.C.2853.A(16),"Printed by H. Crawford, bookseller",108956910,,,,,,
1252,104184641/image/108669837.3.jpg,104184641,Edinburgh,Scotland,,,,,,1820,L.C.2815,L.C.2815(11),Printed for the booksellers,108669835,,,,,,
1253,104186290/image/108948968.3.jpg,104186290,Newton Stewart,Scotland,,,,"McNairn, Joseph, active 1820-1837",,[1820-1837?],L.C.2858,L.C.2858(17),"Printed for the booksellers, by J. M'Nairn",108948966,,,,,,
1254,104184215/image/107742314.3.jpg,104184215,Dunbar,Scotland,,,,"Miller, George, 1771-",,[1795-1804],L.C.2795,L.C.2795(1),"Printed for and sold by G. Miller at whose shop may be had, a variety of small histories, sermons &c. Catechisms, ballads, children's books and pictures. Whole sale and retail.",107742312,,,,,,
1255,104185812/image/108973640.3.jpg,104185812,Glasgow,Scotland,,,,,,1823,L.C.2850,L.C.2850(8),Printed for the booksellers,108973638,,,,,,
1256,104185794/image/108708656.3.jpg,104185794,Glasgow,Scotland,,,,,,[ca. 1825],L.C.2850,L.C.2850(22),Printed for the booksellers,108708654,,,,,,
1257,104186726/image/108572085.3.jpg,104186726,Stirling,Scotland,,,,,,1818,L.C.2872,L.C.2872(28),Entered according to order,108572083,,,,,,
1258,104185140/image/108506493.3.jpg,104185140,Falkirk,Scotland,,,,,,[1830-1840?],L.C.2829,L.C.2829(26),Printed for the booksellers,108506491,,,,,,
1259,104186135/image/108611517.3.jpg,104186135,Greenock,Scotland,,,,"Scott, William (Printer and bookseller in Greenock)",,[1812-1820?],L.C.2853,L.C.2853(21),Printed by W. Scott,108611515,,,,,,
1260,104185767/image/108643977.3.jpg,104185767,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2849,L.C.2849(16),Printed for the booksellers,108643975,,,,,,
1261,104185767/image/108643701.3.jpg,104185767,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2849,L.C.2849(16),Printed for the booksellers,108643699,,,,,,
1262,104184511/image/117815107.3.jpg,104184511,Edinburgh,Scotland,,,,,,[1750?],L.C.2809,L.C.2809(2),Printed this present year.,117815105,,,,,,
1263,104184511/image/117815287.3.jpg,104184511,Edinburgh,Scotland,,,,,,[1750?],L.C.2809,L.C.2809(2),Printed this present year.,117815285,,,,,,
1264,104184511/image/117815119.3.jpg,104184511,Edinburgh,Scotland,,,,,,[1750?],L.C.2809,L.C.2809(2),Printed this present year.,117815117,,,,,,
1265,104184858/image/108661389.3.jpg,104184858,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1801,L.C.2822,L.C.2822(1),Printed and sold by T. Johnston,108661387,,,,,,
1266,104185352/image/108502269.3.jpg,104185352,Glasgow,Scotland,,,,J. & M. Robertson,,1799,L.C.2835,L.C.2835(10),"Printed by J. & M. Robertson, Saltmarket",108502267,,,,,,
1267,104185122/image/108508029.3.jpg,104185122,Falkirk,Scotland,,,,,,[1840-1850?],L.C.2829,L.C.2829(1),Printed for the booksellers,108508027,,,,,,
1268,104184563/image/107732019.3.jpg,104184563,Edinburgh,Scotland,,,,,,[1780?],L.C.2812,L.C.2812(10),Entered according to order.,107732017,,,,,,
1269,104186943/image/108563325.3.jpg,104186943,Glasgow,Scotland,,,,J. & M. Robertson,,1799,L.C.2884,L.C.2884(12),"Printed by J. and M. Robertson, Saltmarket.",108563323,,,,,,
1270,104186496/image/108933092.3.jpg,104186496,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2865,L.C.2865(1),Printed by C. Randall.,108933090,,,,,,
1271,104186496/image/108933152.3.jpg,104186496,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2865,L.C.2865(1),Printed by C. Randall.,108933150,,,,,,
1272,104186496/image/108932936.3.jpg,104186496,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2865,L.C.2865(1),Printed by C. Randall.,108932934,,,,,,
1273,104186496/image/108932972.3.jpg,104186496,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2865,L.C.2865(1),Printed by C. Randall.,108932970,,,,,,
1274,104186496/image/108933200.3.jpg,104186496,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2865,L.C.2865(1),Printed by C. Randall.,108933198,,,,,,
1275,104186496/image/108933044.3.jpg,104186496,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2865,L.C.2865(1),Printed by C. Randall.,108933042,,,,,,
1276,104186496/image/108933008.3.jpg,104186496,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2865,L.C.2865(1),Printed by C. Randall.,108933006,,,,,,
1277,104186496/image/108933068.3.jpg,104186496,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2865,L.C.2865(1),Printed by C. Randall.,108933066,,,,,,
1278,104186496/image/108932984.3.jpg,104186496,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2865,L.C.2865(1),Printed by C. Randall.,108932982,,,,,,
1279,104184477/image/117806233.3.jpg,104184477,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2808,L.C.2808(15),Printed be [sic] J. Morren.,117806231,,,,,,
1280,104185995/image/108695408.3.jpg,104185995,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.D,L.C.2852.D(2),Printed for the booksellers,108695406,,,,,,
1281,104186683/image/108897512.3.jpg,104186683,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1815?],L.C.2870,L.C.2870(2),Printed by M. Randall,108897510,,,,,,
1282,104186926/image/108873176.3.jpg,104186926,Inveraray,Scotland,,,,"Duncan, Thomas, active 19th century","Turner, Peter, active 1809-1820?",[ca. 1815],L.C.2879,L.C.2879(2),"Printed for and sold by the publisher, Inverary",108873174,,,,,,
1283,104185457/image/108746096.3.jpg,104185457,Glasgow,Scotland,,,,J. & M. Robertson,,180[5],L.C.2839,L.C.2839(5),"Printed by J. & M. Robertson, Saltmarket",108746094,,,,,,
1284,104186295/image/108948488.3.jpg,104186295,Newton Stewart,Scotland,,,,"McNairn, Joseph, active 1820-1837",,[1820-1837?],L.C.2858,L.C.2858(21),"Printed for the booksellers, by J. M'Nairn",108948486,,,,,,
1285,117660745/image/117660870.3.jpg,117660745,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2847,L.C.2847(1),Printed for the booksellers,117660868,,,,,,
1286,104185427/image/108749936.3.jpg,104185427,Glasgow,Scotland,,,,J. & M. Robertson,,1802,L.C.2838,L.C.2838(15),"Printed by J. & M. Robertson, Saltmarket",108749934,,,,,,
1287,104185981/image/108698864.3.jpg,104185981,Glasgow,Scotland,,,,,,[ca. 1850?],L.C.2852.A,L.C.2852.A(17),Printed for the booksellers,108698862,,,,,,
1288,104184967/image/108514293.3.jpg,104184967,Falkirk,Scotland,,,,,,1819,L.C.2825.A,L.C.2825.A(6),Printed by T. John[ston],108514291,,,,,,
1289,104185665/image/108728048.3.jpg,104185665,Glasgow,Scotland,,,,,,[1790?],L.C.2846,L.C.2846(21),Entered according to order.,108728046,,,,,,
1290,104186518/image/108930056.3.jpg,104186518,Stirling,Scotland,,,,,,Printed in the year 1796,L.C.2880,L.C.2880(2),s.n.],108930054,,,,,,
1291,104184453/image/117819238.3.jpg,104184453,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2807,L.C.2807(22),Printed by J. Morren.,117819236,,,,,,
1292,104185675/image/108727088.3.jpg,104185675,Glasgow,Scotland,,,,,,[1790?],L.C.2846,L.C.2846(30),Entered according to order.,108727086,,,,,,
1293,104184374/image/117784122.3.jpg,104184374,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2804,L.C.2804(3),Printed by J. Morren,117784120,,,,,,
1294,104185848/image/108640233.3.jpg,104185848,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2850.C,L.C.2850.C(1),Printed for the bookseller,108640231,,,,,,
1295,104186749/image/108892232.3.jpg,104186749,Stirling,Scotland,,,,"Macnie, William",,[1820-1830?],L.C.2873,L.C.2873(17),"Printed and sold, wholesale and retail, by W. Macnie, bookseller",108892230,,,,,,
1296,104186387/image/108939800.3.jpg,104186387,Kirkintilloch,Scotland,,,,"McMillan, William, active 1846-1852",,[1850-1860?],L.C.2861.A,L.C.2861.A(11),William M'Millan,108939798,,,,,,
1297,104186387/image/108939920.3.jpg,104186387,Kirkintilloch,Scotland,,,,"McMillan, William, active 1846-1852",,[1850-1860?],L.C.2861.A,L.C.2861.A(11),William M'Millan,108939918,,,,,,
1298,104184487/image/117805369.3.jpg,104184487,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2808,L.C.2808(24),Printed by J. Morren,117805367,,,,,,
1299,104185964/image/108701552.3.jpg,104185964,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852,L.C.2852(39),Printed for the booksellers,108701550,,,,,,
1300,104184709/image/108852224.3.jpg,104184709,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2816,L.C.2816(7),Printed for the booksellers in town and country,108852222,,,,,,
1301,104184579/image/107730579.3.jpg,104184579,Edinburgh,Scotland,,,,,,[1780?],L.C.2812,L.C.2812(5),Entered according to order.,107730577,,,,,,
1302,104186282/image/108949736.3.jpg,104186282,Newton Stewart,Scotland,,,,,,[1820-1832?],L.C.2858,L.C.2858(1),"Printed and sold wholesale and retail, by J M'Nairn",108949734,,,,,,
1303,104186883/image/108877736.3.jpg,104186883,Stirling,Scotland,,,,J. Fraser & Co.,,[1816-1820?],L.C.2877,L.C.2877(11),"Sold wholesale by J. Fraser & Co. printers, Stirling",108877734,,,,,,
